time,x,y,z,temp,hr,ss
28140.984375,-43.0,-15.0,45.0,36.57,92.07,N1
28141.984375,-44.0,-15.0,45.0,36.57,92.23,N1
28142.984375,-44.0,-15.0,45.0,36.55,92.38,N1
28143.984375,-44.0,-15.0,45.0,36.55,92.52,N1
28144.984375,-44.0,-15.0,45.0,36.55,92.62,N1
28145.984375,-44.0,-15.0,45.0,36.55,92.7,N1
28146.984375,-44.0,-15.0,45.0,36.57,92.75,N1
28147.984375,-44.0,-15.0,45.0,36.57,92.77,N1
28148.984375,-44.0,-15.0,45.0,36.57,92.77,N1
28149.984375,-44.0,-15.0,45.0,36.57,92.75,N1
28150.984375,-44.0,-16.0,45.0,36.57,92.72,N1
28151.984375,-44.0,-15.0,45.0,36.57,92.68,N1
28152.984375,-44.0,-15.0,45.0,36.59,92.63,N1
28153.984375,-43.0,-15.0,45.0,36.57,92.6,N1
28154.984375,-44.0,-15.0,45.0,36.57,92.57,N1
28155.984375,-43.0,-15.0,45.0,36.57,92.52,N1
28156.984375,-43.0,-15.0,45.0,36.57,92.48,N1
28157.984375,-44.0,-15.0,45.0,36.59,92.47,N1
28158.984375,-44.0,-15.0,45.0,36.57,92.45,N1
28159.984375,-43.0,-15.0,45.0,36.55,92.43,N1
28160.984375,-43.0,-15.0,45.0,36.59,92.42,N1
28161.984375,-44.0,-15.0,45.0,36.59,92.42,N1
28162.984375,-44.0,-15.0,46.0,36.59,92.4,N1
28163.984375,-44.0,-15.0,45.0,36.61,92.38,N1
28164.984375,-44.0,-15.0,45.0,36.57,92.37,N1
28165.984375,-44.0,-15.0,45.0,36.59,92.35,N1
28166.984375,-43.0,-15.0,45.0,36.59,92.32,N1
28167.984375,-44.0,-15.0,45.0,36.63,92.3,N1
28168.984375,-44.0,-15.0,45.0,36.61,92.28,N1
28169.984375,-43.0,-15.0,45.0,36.61,92.27,N1
28170.984375,-44.0,-15.0,45.0,36.61,92.25,N1
28171.984375,-44.0,-15.0,45.0,36.59,92.23,N1
28172.984375,-44.0,-16.0,45.0,36.59,92.22,N1
28173.984375,-44.0,-15.0,45.0,36.61,92.2,N1
28174.984375,-44.0,-15.0,45.0,36.61,92.18,N1
28175.984375,-44.0,-15.0,45.0,36.63,92.17,N1
28176.984375,-44.0,-15.0,45.0,36.63,92.15,N1
28177.984375,-43.0,-15.0,45.0,36.61,92.13,N1
28178.984375,-43.0,-15.0,45.0,36.61,92.1,N1
28179.984375,-44.0,-15.0,45.0,36.61,92.07,N1
28180.984375,-44.0,-15.0,45.0,36.61,92.03,N1
28181.984375,-44.0,-15.0,45.0,36.63,92.0,N1
28182.984375,-44.0,-15.0,45.0,36.63,91.97,N1
28183.984375,-44.0,-15.0,45.0,36.61,91.93,N1
28184.984375,-44.0,-15.0,45.0,36.65,91.9,N1
28185.984375,-44.0,-15.0,45.0,36.59,91.87,N1
28186.984375,-44.0,-16.0,45.0,36.65,91.83,N1
28187.984375,-44.0,-15.0,45.0,36.63,91.8,N1
28188.984375,-44.0,-15.0,45.0,36.63,91.77,N1
28189.984375,-43.0,-15.0,46.0,36.63,91.73,N1
28190.984375,-44.0,-15.0,45.0,36.65,91.68,N1
28191.984375,-43.0,-15.0,45.0,36.65,91.65,N1
28192.984375,-44.0,-15.0,45.0,36.63,91.62,N1
28193.984375,-44.0,-15.0,45.0,36.63,91.58,N1
28194.984375,-44.0,-15.0,45.0,36.66,91.52,N1
28195.984375,-43.0,-15.0,45.0,36.66,91.43,N1
28196.984375,-44.0,-15.0,45.0,36.65,91.32,N1
28197.984375,-44.0,-15.0,45.0,36.63,91.18,N1
28198.984375,-44.0,-15.0,45.0,36.66,91.03,N1
28199.984375,-44.0,-15.0,45.0,36.65,90.87,N1
28200.984375,-44.0,-15.0,45.0,36.66,90.7,N1
28201.984375,-44.0,-15.0,45.0,36.65,90.53,N1
28202.984375,-44.0,-15.0,45.0,36.65,90.38,N1
28203.984375,-44.0,-15.0,45.0,36.66,90.25,N1
28204.984375,-44.0,-15.0,46.0,36.68,90.15,N1
28205.984375,-44.0,-15.0,45.0,36.66,90.07,N1
28206.984375,-44.0,-15.0,45.0,36.66,90.0,N1
28207.984375,-44.0,-15.0,45.0,36.66,89.97,N1
28208.984375,-44.0,-15.0,45.0,36.68,89.95,N1
28209.984375,-44.0,-15.0,45.0,36.68,89.95,N1
28210.984375,-44.0,-15.0,45.0,36.71,89.97,N1
28211.984375,-44.0,-15.0,45.0,36.68,89.98,N1
28212.984375,-44.0,-15.0,45.0,36.71,90.02,N1
28213.984375,-44.0,-15.0,46.0,36.71,90.02,N1
28214.984375,-44.0,-15.0,45.0,36.71,90.02,N1
28215.984375,-44.0,-15.0,45.0,36.71,90.02,N1
28216.984375,-44.0,-15.0,45.0,36.68,90.02,N1
28217.984375,-43.0,-15.0,45.0,36.68,90.02,N1
28218.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28219.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28220.984375,-44.0,-15.0,45.0,36.68,89.98,N1
28221.984375,-44.0,-15.0,45.0,36.68,90.0,N1
28222.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28223.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28224.984375,-44.0,-16.0,45.0,36.71,90.0,N1
28225.984375,-44.0,-15.0,45.0,36.68,90.0,N1
28226.984375,-44.0,-15.0,45.0,36.73,90.0,N1
28227.984375,-44.0,-15.0,45.0,36.73,90.0,N1
28228.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28229.984375,-44.0,-15.0,45.0,36.71,90.0,N1
28230.984375,-44.0,-15.0,45.0,36.73,90.0,N1
28231.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28232.984375,-44.0,-15.0,45.0,36.73,90.0,N2
28233.984375,-44.0,-16.0,45.0,36.73,90.0,N2
28234.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28235.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28236.984375,-43.0,-15.0,45.0,36.75,90.0,N2
28237.984375,-44.0,-15.0,45.0,36.73,90.0,N2
28238.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28239.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28240.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28241.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28242.984375,-44.0,-15.0,45.0,36.75,90.0,N2
28243.984375,-44.0,-16.0,45.0,36.75,90.0,N2
28244.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28245.984375,-44.0,-15.0,46.0,36.77,90.0,N2
28246.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28247.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28248.984375,-44.0,-15.0,45.0,36.79,90.0,N2
28249.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28250.984375,-44.0,-15.0,45.0,36.77,90.0,N2
28251.984375,-44.0,-15.0,45.0,36.77,89.97,N2
28252.984375,-44.0,-15.0,45.0,36.77,89.95,N2
28253.984375,-44.0,-15.0,45.0,36.77,89.92,N2
28254.984375,-44.0,-15.0,45.0,36.79,89.88,N2
28255.984375,-44.0,-15.0,45.0,36.79,89.85,N2
28256.984375,-43.0,-15.0,45.0,36.79,89.82,N2
28257.984375,-44.0,-15.0,45.0,36.77,89.78,N2
28258.984375,-44.0,-15.0,45.0,36.77,89.75,N2
28259.984375,-44.0,-15.0,45.0,36.79,89.73,N2
28260.984375,-44.0,-15.0,45.0,36.79,89.73,N2
28261.984375,-44.0,-15.0,45.0,36.79,89.72,N2
28262.984375,-44.0,-15.0,45.0,36.81,89.72,N2
28263.984375,-44.0,-15.0,45.0,36.81,89.72,N2
28264.984375,-44.0,-15.0,45.0,36.83,89.72,N2
28265.984375,-44.0,-15.0,45.0,36.81,89.72,N2
28266.984375,-44.0,-16.0,45.0,36.81,89.72,N2
28267.984375,-44.0,-15.0,45.0,36.83,89.72,N2
28268.984375,-44.0,-15.0,45.0,36.79,89.72,N2
28269.984375,-44.0,-15.0,45.0,36.81,89.72,N2
28270.984375,-44.0,-15.0,45.0,36.79,89.7,N2
28271.984375,-44.0,-15.0,45.0,36.81,89.68,N2
28272.984375,-44.0,-15.0,45.0,36.81,89.67,N2
28273.984375,-43.0,-15.0,45.0,36.83,89.67,N2
28274.984375,-43.0,-15.0,45.0,36.83,89.67,N2
28275.984375,-44.0,-16.0,45.0,36.83,89.67,N2
28276.984375,-44.0,-15.0,45.0,36.83,89.67,N2
28277.984375,-43.0,-15.0,45.0,36.83,89.67,N2
28278.984375,-44.0,-15.0,45.0,36.83,89.68,N2
28279.984375,-44.0,-15.0,45.0,36.83,89.68,N2
28280.984375,-44.0,-16.0,45.0,36.81,89.7,N2
28281.984375,-44.0,-15.0,45.0,36.84,89.68,N2
28282.984375,-44.0,-15.0,45.0,36.84,89.68,N2
28283.984375,-44.0,-15.0,45.0,36.83,89.68,N2
28284.984375,-44.0,-15.0,45.0,36.84,89.68,N2
28285.984375,-44.0,-16.0,45.0,36.83,89.68,N2
28286.984375,-44.0,-15.0,45.0,36.83,89.68,N2
28287.984375,-44.0,-15.0,45.0,36.83,89.68,N2
28288.984375,-44.0,-15.0,45.0,36.84,89.68,N2
28289.984375,-44.0,-15.0,45.0,36.84,89.67,N2
28290.984375,-44.0,-15.0,45.0,36.84,89.55,N2
28291.984375,-44.0,-15.0,45.0,36.84,89.43,W
28292.984375,-44.0,-15.0,45.0,36.84,89.33,W
28293.984375,-44.0,-15.0,45.0,36.84,89.27,W
28294.984375,-44.0,-15.0,45.0,36.84,89.23,W
28295.984375,-44.0,-15.0,45.0,36.84,89.22,W
28296.984375,-44.0,-15.0,45.0,36.84,89.2,W
28297.984375,-44.0,-15.0,45.0,36.87,89.18,W
28298.984375,-44.0,-15.0,45.0,36.87,89.18,W
28299.984375,-44.0,-15.0,45.0,36.87,89.18,W
28300.984375,-44.0,-15.0,45.0,36.84,89.18,W
28301.984375,-44.0,-15.0,45.0,36.87,89.18,W
28302.984375,-44.0,-15.0,45.0,36.87,89.18,W
28303.984375,-44.0,-15.0,45.0,36.87,89.18,W
28304.984375,-44.0,-15.0,45.0,36.87,89.18,W
28305.984375,-44.0,-15.0,45.0,36.89,89.18,W
28306.984375,-44.0,-15.0,45.0,36.87,89.17,W
28307.984375,-44.0,-15.0,45.0,36.89,89.15,W
28308.984375,-44.0,-15.0,45.0,36.89,89.1,W
28309.984375,-44.0,-15.0,45.0,36.93,89.05,W
28310.984375,-44.0,-15.0,45.0,36.93,89.02,W
28311.984375,-44.0,-15.0,45.0,36.93,89.0,W
28312.984375,-44.0,-15.0,45.0,36.95,89.0,W
28313.984375,-44.0,-16.0,45.0,36.95,89.0,W
28314.984375,-44.0,-15.0,45.0,36.97,89.0,W
28315.984375,-44.0,-15.0,45.0,36.91,89.0,W
28316.984375,-44.0,-15.0,45.0,36.95,89.02,W
28317.984375,-44.0,-15.0,45.0,36.95,89.05,W
28318.984375,-44.0,-15.0,45.0,36.95,89.08,W
28319.984375,-44.0,-15.0,45.0,36.97,89.1,W
28320.984375,-44.0,-15.0,45.0,36.97,89.1,W
28321.984375,-43.0,-15.0,45.0,36.95,89.12,N1
28322.984375,-44.0,-15.0,45.0,36.95,89.12,N1
28323.984375,-44.0,-15.0,45.0,36.93,89.12,N1
28324.984375,-44.0,-15.0,45.0,36.97,89.12,N1
28325.984375,-44.0,-15.0,45.0,36.97,89.12,N1
28326.984375,-45.0,-18.0,44.0,36.97,89.12,N1
28327.984375,-46.0,-28.0,43.0,36.97,89.12,N1
28328.984375,7.0,-5.0,66.0,36.95,89.13,N1
28329.984375,4.0,-3.0,63.0,36.95,89.17,N1
28330.984375,3.0,3.0,64.0,36.97,89.22,N1
28331.984375,2.0,3.0,62.0,36.97,89.27,N1
28332.984375,1.0,4.0,63.0,36.97,89.33,N1
28333.984375,-4.0,18.0,60.0,36.95,89.42,N1
28334.984375,-1.0,14.0,63.0,36.95,89.5,N1
28335.984375,-2.0,14.0,62.0,36.99,89.57,N1
28336.984375,-5.0,14.0,62.0,36.97,89.62,N1
28337.984375,-1.0,21.0,63.0,36.97,89.63,N1
28338.984375,2.0,24.0,57.0,37.0,89.63,N1
28339.984375,-2.0,27.0,59.0,36.97,89.68,N1
28340.984375,-1.0,27.0,57.0,36.97,89.72,N1
28341.984375,-1.0,27.0,57.0,36.99,89.75,N1
28342.984375,0.0,27.0,57.0,36.99,89.72,N1
28343.984375,0.0,27.0,57.0,36.99,89.77,N1
28344.984375,-1.0,27.0,57.0,37.0,90.05,N1
28345.984375,-1.0,27.0,57.0,36.99,90.3,N1
28346.984375,-1.0,27.0,57.0,37.0,90.55,N1
28347.984375,-1.0,27.0,57.0,36.99,90.8,N1
28348.984375,-1.0,27.0,58.0,36.99,91.05,N1
28349.984375,-1.0,27.0,57.0,36.97,91.32,N1
28350.984375,-1.0,27.0,57.0,36.99,91.68,N1
28351.984375,-1.0,27.0,58.0,36.97,92.05,N2
28352.984375,-1.0,27.0,57.0,36.99,92.4,N2
28353.984375,-1.0,27.0,58.0,37.0,92.7,N2
28354.984375,-1.0,27.0,57.0,36.99,92.95,N2
28355.984375,-1.0,27.0,57.0,36.99,93.15,N2
28356.984375,-1.0,27.0,58.0,36.97,93.32,N2
28357.984375,-1.0,27.0,58.0,36.99,93.45,N2
28358.984375,-1.0,26.0,57.0,36.97,93.52,N2
28359.984375,-1.0,27.0,57.0,36.95,93.53,N2
28360.984375,-1.0,27.0,57.0,36.95,93.53,N2
28361.984375,-1.0,27.0,58.0,36.97,93.5,N2
28362.984375,-1.0,27.0,57.0,36.95,93.45,N2
28363.984375,-1.0,27.0,57.0,36.97,93.4,N2
28364.984375,-1.0,27.0,57.0,36.95,93.33,N2
28365.984375,-1.0,27.0,58.0,36.97,93.25,N2
28366.984375,-1.0,27.0,57.0,36.95,93.18,N2
28367.984375,-1.0,27.0,57.0,36.95,93.12,N2
28368.984375,-1.0,27.0,57.0,36.99,93.1,N2
28369.984375,-1.0,27.0,57.0,36.97,93.08,N2
28370.984375,-1.0,27.0,58.0,36.97,93.07,N2
28371.984375,-1.0,27.0,57.0,36.97,93.05,N2
28372.984375,-1.0,27.0,57.0,36.95,93.03,N2
28373.984375,-1.0,27.0,57.0,36.95,93.02,N2
28374.984375,-1.0,27.0,57.0,36.95,93.0,N2
28375.984375,-1.0,27.0,57.0,36.95,93.0,N2
28376.984375,-1.0,27.0,57.0,36.93,92.97,N2
28377.984375,-1.0,27.0,58.0,36.97,92.93,N2
28378.984375,-1.0,27.0,57.0,36.95,92.9,N2
28379.984375,-1.0,27.0,57.0,36.95,92.87,N2
28380.984375,-1.0,26.0,57.0,36.97,92.83,N2
28381.984375,-1.0,27.0,57.0,36.97,92.78,N2
28382.984375,-1.0,27.0,57.0,36.95,92.75,N2
28383.984375,-1.0,27.0,58.0,36.95,92.72,N2
28384.984375,-1.0,27.0,57.0,36.93,92.67,N2
28385.984375,-1.0,27.0,58.0,36.93,92.63,N2
28386.984375,-1.0,26.0,58.0,36.93,92.6,N2
28387.984375,-1.0,27.0,57.0,36.93,92.57,N2
28388.984375,-1.0,27.0,58.0,36.93,92.52,N2
28389.984375,-1.0,27.0,58.0,36.95,92.45,N2
28390.984375,-1.0,27.0,57.0,36.93,92.37,N2
28391.984375,-1.0,27.0,57.0,36.95,92.28,N2
28392.984375,-1.0,27.0,57.0,36.93,92.18,N2
28393.984375,-1.0,27.0,57.0,36.93,92.07,N2
28394.984375,-1.0,27.0,57.0,36.95,91.95,N2
28395.984375,-1.0,26.0,57.0,36.91,91.85,N2
28396.984375,-1.0,27.0,58.0,36.93,91.77,N2
28397.984375,-1.0,27.0,57.0,36.95,91.72,N2
28398.984375,-1.0,27.0,57.0,36.93,91.68,N2
28399.984375,-1.0,27.0,57.0,36.93,91.6,N2
28400.984375,-1.0,27.0,58.0,36.93,91.53,N2
28401.984375,-1.0,27.0,57.0,36.93,91.47,N2
28402.984375,-1.0,27.0,57.0,36.95,91.47,N2
28403.984375,-1.0,27.0,57.0,36.95,91.38,N2
28404.984375,-1.0,27.0,58.0,36.93,91.07,N2
28405.984375,-1.0,27.0,57.0,36.95,90.78,N2
28406.984375,-1.0,27.0,57.0,36.95,90.5,N2
28407.984375,-1.0,27.0,57.0,36.91,90.2,N2
28408.984375,-2.0,27.0,58.0,36.95,89.9,N2
28409.984375,-1.0,27.0,57.0,36.93,89.6,N2
28410.984375,-1.0,27.0,58.0,36.93,89.32,N2
28411.984375,-1.0,27.0,57.0,36.95,89.02,N2
28412.984375,-2.0,27.0,57.0,36.93,88.72,N2
28413.984375,-2.0,26.0,58.0,36.93,88.43,N2
28414.984375,-1.0,27.0,58.0,36.93,88.17,N2
28415.984375,-1.0,27.0,58.0,36.93,87.95,N2
28416.984375,-1.0,27.0,57.0,36.93,87.77,N2
28417.984375,-1.0,27.0,58.0,36.93,87.63,N2
28418.984375,-1.0,27.0,57.0,36.91,87.55,N2
28419.984375,-1.0,27.0,57.0,36.93,87.52,N2
28420.984375,-1.0,27.0,57.0,36.93,87.5,N2
28421.984375,-1.0,27.0,57.0,36.93,87.52,N2
28422.984375,-1.0,27.0,57.0,36.93,87.55,N2
28423.984375,-1.0,27.0,58.0,36.91,87.55,N2
28424.984375,-1.0,27.0,57.0,36.91,87.55,N2
28425.984375,-1.0,27.0,57.0,36.93,87.57,N2
28426.984375,-1.0,27.0,57.0,36.91,87.58,N2
28427.984375,-1.0,27.0,57.0,36.91,87.6,N2
28428.984375,-1.0,27.0,58.0,36.91,87.6,N2
28429.984375,-1.0,27.0,58.0,36.91,87.6,N2
28430.984375,-2.0,27.0,58.0,36.91,87.6,N2
28431.984375,-1.0,27.0,57.0,36.91,87.6,N2
28432.984375,-1.0,27.0,57.0,36.91,87.6,N2
28433.984375,-1.0,27.0,57.0,36.91,87.62,N2
28434.984375,-1.0,27.0,57.0,36.91,87.63,N2
28435.984375,-2.0,27.0,57.0,36.91,87.63,N2
28436.984375,-1.0,27.0,57.0,36.93,87.65,N2
28437.984375,-1.0,27.0,57.0,36.91,87.67,N2
28438.984375,-1.0,27.0,57.0,36.93,87.68,N2
28439.984375,-1.0,27.0,58.0,36.91,87.7,N2
28440.984375,-1.0,27.0,57.0,36.91,87.72,N2
28441.984375,-1.0,26.0,57.0,36.93,87.77,N2
28442.984375,-1.0,27.0,57.0,36.91,87.78,N2
28443.984375,-1.0,27.0,58.0,36.91,87.82,N2
28444.984375,-1.0,27.0,58.0,36.87,87.87,N2
28445.984375,-2.0,27.0,57.0,36.91,87.9,N2
28446.984375,-1.0,27.0,57.0,36.91,87.93,N2
28447.984375,-1.0,26.0,57.0,36.91,87.97,N2
28448.984375,-2.0,27.0,57.0,36.91,88.0,N2
28449.984375,-1.0,27.0,57.0,36.91,88.02,N2
28450.984375,-2.0,27.0,58.0,36.93,88.03,N2
28451.984375,-1.0,27.0,57.0,36.93,88.05,N2
28452.984375,-1.0,27.0,57.0,36.93,88.07,N2
28453.984375,-1.0,27.0,57.0,36.93,88.08,N2
28454.984375,-1.0,27.0,57.0,36.91,88.1,N2
28455.984375,-1.0,27.0,58.0,36.89,88.12,N2
28456.984375,-1.0,27.0,58.0,36.91,88.13,N2
28457.984375,-1.0,27.0,57.0,36.91,88.15,N2
28458.984375,-1.0,27.0,57.0,36.91,88.17,N2
28459.984375,-1.0,27.0,57.0,36.91,88.2,N2
28460.984375,-1.0,27.0,58.0,36.93,88.22,N2
28461.984375,-1.0,27.0,57.0,36.91,88.25,N2
28462.984375,-1.0,27.0,57.0,36.91,88.28,N2
28463.984375,-1.0,27.0,57.0,36.91,88.32,N2
28464.984375,-1.0,27.0,58.0,36.91,88.35,N2
28465.984375,-1.0,27.0,58.0,36.89,88.38,N2
28466.984375,-2.0,27.0,58.0,36.93,88.42,N2
28467.984375,-1.0,27.0,57.0,36.91,88.47,N2
28468.984375,-2.0,27.0,57.0,36.89,88.52,N2
28469.984375,-2.0,27.0,57.0,36.91,88.57,N2
28470.984375,-2.0,27.0,57.0,36.91,88.6,N2
28471.984375,-1.0,26.0,57.0,36.93,88.65,N2
28472.984375,-2.0,27.0,57.0,36.89,88.7,N2
28473.984375,-1.0,27.0,57.0,36.91,88.75,N2
28474.984375,-1.0,27.0,57.0,36.91,88.8,N2
28475.984375,-1.0,27.0,58.0,36.89,88.83,N2
28476.984375,-1.0,27.0,57.0,36.93,88.85,N2
28477.984375,-1.0,27.0,57.0,36.91,88.83,N2
28478.984375,-2.0,27.0,57.0,36.89,88.82,N2
28479.984375,-1.0,27.0,57.0,36.89,88.78,N2
28480.984375,-1.0,27.0,57.0,36.89,88.75,N2
28481.984375,-1.0,27.0,57.0,36.91,88.7,N2
28482.984375,-2.0,27.0,57.0,36.87,88.65,N2
28483.984375,-1.0,27.0,57.0,36.89,88.63,N2
28484.984375,-1.0,27.0,57.0,36.89,88.63,N2
28485.984375,-1.0,27.0,58.0,36.91,88.63,N2
28486.984375,-2.0,27.0,57.0,36.89,88.63,N2
28487.984375,-1.0,27.0,57.0,36.91,88.63,N2
28488.984375,-1.0,27.0,57.0,36.89,88.63,N2
28489.984375,-1.0,27.0,57.0,36.91,88.65,N2
28490.984375,-1.0,27.0,57.0,36.89,88.65,N2
28491.984375,-2.0,27.0,57.0,36.89,88.67,N2
28492.984375,-1.0,27.0,57.0,36.91,88.67,N2
28493.984375,-2.0,27.0,58.0,36.89,88.67,N2
28494.984375,-1.0,27.0,57.0,36.91,88.67,N2
28495.984375,-1.0,26.0,57.0,36.89,88.67,N2
28496.984375,-1.0,27.0,57.0,36.87,88.67,N2
28497.984375,-1.0,27.0,57.0,36.89,88.67,N2
28498.984375,-1.0,27.0,57.0,36.87,88.67,N2
28499.984375,-1.0,27.0,57.0,36.91,88.67,N2
28500.984375,-1.0,26.0,57.0,36.91,88.68,N2
28501.984375,-1.0,27.0,57.0,36.89,88.67,N2
28502.984375,-1.0,27.0,57.0,36.89,88.68,N2
28503.984375,-2.0,27.0,57.0,36.89,88.68,N2
28504.984375,-1.0,27.0,57.0,36.91,88.68,N2
28505.984375,-1.0,27.0,58.0,36.89,88.68,N2
28506.984375,-1.0,27.0,57.0,36.89,88.68,N2
28507.984375,-1.0,27.0,57.0,36.89,88.68,N2
28508.984375,-2.0,27.0,57.0,36.89,88.67,N2
28509.984375,-1.0,26.0,57.0,36.89,88.67,N2
28510.984375,-2.0,27.0,58.0,36.89,88.67,N2
28511.984375,-1.0,26.0,57.0,36.91,88.67,N2
28512.984375,-2.0,27.0,57.0,36.89,88.67,N2
28513.984375,-2.0,27.0,58.0,36.89,88.67,N2
28514.984375,-1.0,27.0,57.0,36.89,88.67,N2
28515.984375,-2.0,27.0,57.0,36.89,88.67,N2
28516.984375,-2.0,27.0,57.0,36.87,88.68,N2
28517.984375,-1.0,27.0,57.0,36.91,88.7,N2
28518.984375,-1.0,27.0,58.0,36.91,88.72,N2
28519.984375,-1.0,27.0,58.0,36.89,88.72,N2
28520.984375,-2.0,27.0,57.0,36.89,88.73,N2
28521.984375,-1.0,27.0,57.0,36.89,88.73,N2
28522.984375,-2.0,27.0,57.0,36.89,88.73,N2
28523.984375,-1.0,27.0,58.0,36.91,88.73,N2
28524.984375,-1.0,26.0,58.0,36.91,88.73,N2
28525.984375,-1.0,27.0,58.0,36.89,88.73,N2
28526.984375,-1.0,27.0,57.0,36.89,88.73,N2
28527.984375,-2.0,27.0,57.0,36.91,88.72,N2
28528.984375,-1.0,27.0,58.0,36.89,88.7,N2
28529.984375,-1.0,27.0,57.0,36.89,88.67,N2
28530.984375,-2.0,27.0,58.0,36.91,88.63,N2
28531.984375,-1.0,27.0,58.0,36.89,88.6,W
28532.984375,-1.0,27.0,58.0,36.89,88.58,W
28533.984375,-1.0,27.0,57.0,36.89,88.57,W
28534.984375,-1.0,27.0,58.0,36.89,88.57,W
28535.984375,-1.0,27.0,57.0,36.89,88.57,W
28536.984375,-1.0,27.0,58.0,36.89,88.58,W
28537.984375,-1.0,27.0,58.0,36.89,88.62,W
28538.984375,-1.0,27.0,57.0,36.91,88.65,W
28539.984375,-2.0,27.0,58.0,36.89,88.7,W
28540.984375,-1.0,27.0,57.0,36.91,88.75,W
28541.984375,-1.0,27.0,58.0,36.91,88.82,W
28542.984375,-2.0,27.0,57.0,36.89,88.88,W
28543.984375,-2.0,27.0,57.0,36.89,88.93,W
28544.984375,-2.0,27.0,57.0,36.89,89.0,W
28545.984375,-1.0,27.0,57.0,36.89,89.05,W
28546.984375,-1.0,27.0,57.0,36.89,89.1,W
28547.984375,-2.0,27.0,58.0,36.89,89.13,W
28548.984375,-2.0,27.0,57.0,36.89,89.17,W
28549.984375,-2.0,27.0,57.0,36.91,89.18,W
28550.984375,-1.0,27.0,57.0,36.89,89.22,W
28551.984375,-1.0,26.0,57.0,36.87,89.23,W
28552.984375,-2.0,27.0,58.0,36.93,89.25,W
28553.984375,-2.0,27.0,57.0,36.91,89.25,W
28554.984375,-2.0,27.0,58.0,36.91,89.25,W
28555.984375,-2.0,27.0,57.0,36.89,89.25,W
28556.984375,-1.0,27.0,57.0,36.87,89.25,W
28557.984375,-2.0,27.0,58.0,36.89,89.25,W
28558.984375,-2.0,27.0,57.0,36.91,89.25,W
28559.984375,-1.0,27.0,57.0,36.91,89.27,W
28560.984375,-1.0,27.0,57.0,36.89,89.25,W
28561.984375,-1.0,27.0,58.0,36.91,89.27,N1
28562.984375,-1.0,27.0,57.0,36.89,89.27,N1
28563.984375,-1.0,27.0,57.0,36.89,89.27,N1
28564.984375,-1.0,27.0,57.0,36.91,89.27,N1
28565.984375,-1.0,26.0,58.0,36.89,89.27,N1
28566.984375,-2.0,27.0,57.0,36.87,89.27,N1
28567.984375,0.0,27.0,58.0,36.89,89.27,N1
28568.984375,-1.0,26.0,58.0,36.89,89.3,N1
28569.984375,-1.0,27.0,57.0,36.91,89.33,N1
28570.984375,0.0,27.0,57.0,36.87,89.38,N1
28571.984375,0.0,27.0,57.0,36.84,89.43,N1
28572.984375,0.0,27.0,57.0,36.87,89.5,N1
28573.984375,0.0,27.0,57.0,36.87,89.57,N1
28574.984375,0.0,27.0,57.0,36.87,89.63,N1
28575.984375,-1.0,27.0,57.0,36.87,89.68,N1
28576.984375,0.0,28.0,53.0,36.87,89.72,N1
28577.984375,7.0,22.0,48.0,36.84,89.72,N1
28578.984375,18.0,35.0,46.0,36.84,89.72,N1
28579.984375,38.0,43.0,31.0,36.87,89.72,N1
28580.984375,38.0,39.0,30.0,36.87,89.75,N1
28581.984375,35.0,37.0,29.0,36.87,89.8,N1
28582.984375,17.0,38.0,46.0,36.87,89.87,N1
28583.984375,31.0,37.0,42.0,36.84,89.95,N1
28584.984375,13.0,52.0,42.0,36.84,90.07,N1
28585.984375,8.0,34.0,53.0,36.87,90.18,N1
28586.984375,7.0,33.0,53.0,36.89,90.27,N1
28587.984375,8.0,33.0,54.0,36.84,90.32,N1
28588.984375,7.0,33.0,53.0,36.84,90.38,N1
28589.984375,7.0,33.0,53.0,36.87,90.47,N1
28590.984375,7.0,33.0,54.0,36.87,90.53,N1
28591.984375,7.0,33.0,53.0,36.87,90.55,N1
28592.984375,7.0,33.0,54.0,36.84,90.55,N1
28593.984375,6.0,33.0,53.0,36.84,90.55,N1
28594.984375,6.0,33.0,54.0,36.84,90.47,N1
28595.984375,7.0,33.0,53.0,36.84,90.4,N1
28596.984375,6.0,33.0,54.0,36.84,90.35,N1
28597.984375,6.0,33.0,53.0,36.84,90.37,N1
28598.984375,6.0,33.0,53.0,36.84,90.42,N1
28599.984375,7.0,33.0,54.0,36.84,90.45,N1
28600.984375,6.0,33.0,54.0,36.87,90.45,N1
28601.984375,6.0,33.0,54.0,36.84,90.45,N1
28602.984375,7.0,33.0,53.0,36.87,90.42,N1
